Campaign name,Country,Ad Set Name,Ad name,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,SA,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,IPS-DYV-MK-6,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,NP,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,IPS-DYV-MK-6,0.01,2,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,MW,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-5,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,LY,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,IPS-DYV-MK-6,0.01,3,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,ME,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,FR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,MA,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-5,0.01,10,10,,,,,1.0,,0.0,2025-05-10,2025-05-22
TT 25 | DVY | B-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,CH,(+22 Yrs) Winner DA SA44,DVY_LU_FK_3,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 25 | DVY | B-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,PL,(+22 Yrs) Winner DA SA44,DVY_LU_FK_1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 25 | DVY | B-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,NL,(+22 Yrs) Winner DA SA44,DVY_LU_FK_1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,BG,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,TN,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-4,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,PS,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-4,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,KE,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-5,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,MM,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-4,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 25 | DVY | B-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,BG,(+22 Yrs) Winner DA SA44,DVY_LU_FK_3,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,JP,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-5,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,TR,TT SA 46 | Liderlik&Girişimcilik | 4.7M | 11.03.25,IPS-DYV-MK-4,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,LB,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-5,0.01,4,5,,,,,2.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,TZ,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-5,0.01,11,13,,,,,0.76923077,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,BE,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 26 | DVY | D-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,UA,(+22 Yrs) UB | SA 75,DVY_LU_FK_3,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,CD,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-5,0.01,5,6,,,,,1.66666667,,0.0,2025-05-10,2025-05-22
TT 26 | DVY | D-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,SE,(+22 Yrs) UB | SA 75,DVY_LU_FK_3,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 26 | DVY | D-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,CH,(+22 Yrs) UB | SA 75,DVY_LU_FK_3,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,MM,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-5,0.01,6,6,,,,,1.66666667,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,KG,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,IPS-DYV-MK-5,0.01,11,11,1.0,,,,0.90909091,0.01,9.09090909,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,DK,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,0,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,MZ,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,3,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,NO,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 27 | DVY | E-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,MK,TT SA 40 | SC Winner DA SA4 - Kişisel Gelişim,DVY_LU_FK_3,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,MR,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,11,12,,,,,0.83333333,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,KH,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,0,3,1.0,,,,3.33333333,0.01,33.33333333,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,FR,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TH,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,TT,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,BJ,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,MF,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,PT,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-1,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,TR,(+22 Yrs) FC OTU SA 9,LVEY-DVY-MK-1,0.01,19,19,,,,,0.52631579,,0.0,2025-05-10,2025-05-22
TT 27 | DVY | E-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,ME,TT SA 40 | SC Winner DA SA4 - Kişisel Gelişim,DVY_LU_FK_3,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 33 | DVY | TT SA 47 | SJ-MK | M4 | Sales | CBO-BID | 16.05.25,CN,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-2,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,MK,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,5,5,,,,,2.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,SA,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,7,8,,,,,1.25,,0.0,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,DE,(+22 Yrs) UB | SA 75,LVEY-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,JP,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,AL,(+22 Yrs) Winner DA SA3,LVEY-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,EG,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,9,9,,,,,1.11111111,,0.0,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,ME,(+22 Yrs) FC OTU SA 9,LVEY-DVY-MK-2,0.01,3,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,BG,(+22 Yrs) Winner DA SA3,LVEY-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 27 | DVY | E-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,CA,(+22 Yrs) FC OTU SA 9,DVY_LU_FK_3,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,VN,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,RS,TT SA 40 | SC Winner DA SA4 - Kişisel Gelişim,LVEY-DVY-MK-3,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,PL,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,7,7,1.0,,,,1.42857143,0.01,14.28571429,2025-05-10,2025-05-22
TT 27 | DVY | E-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,TR,(+22 Yrs) FC OTU SA 9,DVY_LU_FK_2,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,CF,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,ME,TT SA 40 | SC Winner DA SA4 - Kişisel Gelişim,LVEY-DVY-MK-3,0.01,5,5,,,,,2.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,GA,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,BA,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-1,0.01,16,18,,,,,0.55555556,,0.0,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,TR,(+22 Yrs) FC OTU SA 9,LVEY-DVY-MK-3,0.01,9,9,1.0,,,,1.11111111,0.01,11.11111111,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,RO,(+22 Yrs) FC OTU SA 9,LVEY-DVY-MK-2,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TW,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,OM,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,4,6,,,,,1.66666667,,0.0,2025-05-10,2025-05-22
TT 27 | DVY | E-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,XK,(+22 Yrs) FC OTU SA 9,DVY_LU_FK_3,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 27 | DVY | E-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,IE,(+22 Yrs) UB | SA 75,DVY_LU_FK_2,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,IT,(+22 Yrs) FC OTU SA 9,LVEY-DVY-MK-2,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 27 | DVY | E-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,XK,(+22 Yrs) UB | SA 75,DVY_LU_FK_2,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,ID,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,PT,(+22 Yrs) FC OTU SA 9,LVEY-DVY-MK-2,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 22 | DVY | GLOBAL-Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,IT,24-54,IPS-DYV-MK-5,0.01,4,4,1.0,,,,2.5,0.01,25.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,SN,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,5,5,,,,,2.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,OM,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,3,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,BH,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,FR,(+22 Yrs) Winner DA SA30,LVEY-DVY-MK-2,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 17 | DVY | Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 11.05.25,BA,25-55,IPS-DYV-MK-5,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,EE,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-2,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 33 | DVY | TT SA 47 | SJ-MK | M4 | Sales | CBO-BID | 16.05.25,CA,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 33 | DVY | TT SA 47 | SJ-MK | M4 | Sales | CBO-BID | 16.05.25,CY,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,25,25,,,,,0.4,,0.0,2025-05-10,2025-05-22
TT 17 | DVY | Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 11.05.25,TR,23-55,IPS-DYV-MK-5,0.01,2,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,DE,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-3,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,DE,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,9,10,,,,,1.0,,0.0,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,IS,(+22 Yrs) Winner DA SA29,LVEY-DVY-MK-1,0.01,1,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 17 | DVY | Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 11.05.25,EE,25-55,IPS-DYV-MK-5,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,BO,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,RS,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,NO,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_2_1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,DE,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,DK,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_2_1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,JP,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_2_1,0.01,3,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 22 | DVY | GLOBAL-Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,RS,24-54,IPS-DYV-MK-5,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,PS,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 33 | DVY | TT SA 47 | SJ-MK | M4 | Sales | CBO-BID | 16.05.25,XK,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 17 | DVY | Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 11.05.25,GR,25-55,IPS-DYV-MK-5,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,FJ,Winner DA SA6,LVEY-DVY-MK-3,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 17 | DVY | Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 11.05.25,MD,25-55,IPS-DYV-MK-6,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,SA,Winner DA SA6,LVEY-DVY-MK-3,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,PE,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,3,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,CM,Winner DA SA6,LVEY-DVY-MK-3,0.01,2,2,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,MA,Winner DA SA6,LVEY-DVY-MK-3,0.01,8,8,,,,,1.25,,0.0,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,KZ,Winner DA SA6,LVEY-DVY-MK-3,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,ID,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,4,4,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 17 | DVY | Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 11.05.25,FR,25-55,IPS-DYV-MK-6,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 22 | DVY | GLOBAL-Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,ES,24-54,IPS-DYV-MK-5,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 17 | DVY | Hedeflemesiz | IPS-DYV-MK-P2 | M4 | Lead | CBO | 11.05.25,ME,25-55,IPS-DYV-MK-6,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,MD,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,0.01,3,3,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 21 | DVY | New Aud.-1 | IPS-DYV-MK-P2 | M4 | Lead | CBO | 12.05.25,MG,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,IPS-DYV-MK-6,0.01,1,1,,,,,10.0,,0.0,2025-05-10,2025-05-22
